Title,Title (exact),Title screen,Title screen (exact),ID,Region,Release date,Developer,Publisher,Tags,MD5,SHA1,SHA256,SHA512
Road Fighter,=,Road Fighter,=,roadfighter,World,1984-12,Konami,Konami,#input:joystick>2h:buttons>2 #players:2:alt #genre:racing #arcadeboard:konami #search:tate>cw #set:1 #lang:en #mameparent #mamerom:roadf,f5e2249d2e33aee45ac4780431a550b2,06ee0d88a9b281173e91214e43160ce6aad07766,a6a006174258d3acb51fa301e526eed10d409bd2d374325e7ead9ff8a6f648d9,e57d51e50705de00ad0e11999debf43b10ada46670a2c870878e9010d330d50d33d88707921ccf53ec1ff4ff625f777445f69ec831600f57036e453abeb46b42
Road Fighter,=,Road Fighter,=,roadfighter,World,1984-12,Konami,Konami,#input:joystick>2h:buttons>2 #players:2:alt #genre:racing #arcadeboard:konami #search:tate>cw #set:2 #lang:en #mamerom:roadf>roadf2,f5e2249d2e33aee45ac4780431a550b2,06ee0d88a9b281173e91214e43160ce6aad07766,a6a006174258d3acb51fa301e526eed10d409bd2d374325e7ead9ff8a6f648d9,e57d51e50705de00ad0e11999debf43b10ada46670a2c870878e9010d330d50d33d88707921ccf53ec1ff4ff625f777445f69ec831600f57036e453abeb46b42
Road Fighter,=,Road Fighter,=,roadfighter,World,1984-12,Konami,Konami,#input:joystick>2h:buttons>2 #players:2:alt #genre:racing #arcadeboard:konami #search:tate>cw #set:3 #lang:en #mamerom:roadf>roadfu,f5e2249d2e33aee45ac4780431a550b2,06ee0d88a9b281173e91214e43160ce6aad07766,a6a006174258d3acb51fa301e526eed10d409bd2d374325e7ead9ff8a6f648d9,e57d51e50705de00ad0e11999debf43b10ada46670a2c870878e9010d330d50d33d88707921ccf53ec1ff4ff625f777445f69ec831600f57036e453abeb46b42
Road Fighter (Conversion),=,Road Fighter (Conversion),=,roadfighter,,,Konami,,#input:joystick>2h:buttons>2 #players:2:alt #genre:racing #arcadeboard:konami>gx330 #search:tate>cw #unlicensed:bootleg #lang:en #mamerom:roadf>roadfh,f5e2249d2e33aee45ac4780431a550b2,06ee0d88a9b281173e91214e43160ce6aad07766,a6a006174258d3acb51fa301e526eed10d409bd2d374325e7ead9ff8a6f648d9,e57d51e50705de00ad0e11999debf43b10ada46670a2c870878e9010d330d50d33d88707921ccf53ec1ff4ff625f777445f69ec831600f57036e453abeb46b42
Roc'n Rope,Roc'n Rope ロックンロープ,Roc'n Rope,=,rocnrope,World,1983-03,Konami,Konami,#input:joystick>4:buttons>2 #players:2:alt #genre:action>platformer #arcadeboard:konami #search:tate>ccw #lang:en #mameparent #mamerom:rocnrope,27e3adb3102970f13f0dccbefd499d10,d053a3a3853af935adffcfaefd58dfcc0287b2e5,c3591a4283c2758f7e41a99f85606a6f508b5807d7843a379f9c23c56312a030,53f7fbad1011618e3ecf4fd985a1eecd4ea1403a6ada345d8d9222bd135309fd3098650638ea779c83c8a57535473ac0dca655b28e9c685ee58d4ac5016ad9f1
Roc'n Rope,=,Roc'n Rope,=,rocnrope,USA,1983,Konami,Kosuka/Interlogic,#input:joystick>4:buttons>2 #players:2:alt #genre:action>platformer #arcadeboard:konami #search:tate>ccw #lang:en #mamerom:rocnrope>rocnropek,27e3adb3102970f13f0dccbefd499d10,d053a3a3853af935adffcfaefd58dfcc0287b2e5,c3591a4283c2758f7e41a99f85606a6f508b5807d7843a379f9c23c56312a030,53f7fbad1011618e3ecf4fd985a1eecd4ea1403a6ada345d8d9222bd135309fd3098650638ea779c83c8a57535473ac0dca655b28e9c685ee58d4ac5016ad9f1
Rope Man,=,Rope Man,=,rocnrope,,1983,Konami,,#input:joystick>4:buttons>2 #players:2:alt #genre:action>platformer #arcadeboard:konami #search:tate>ccw #lang:en #unlicensed:bootleg #mamerom:rocnrope>ropeman,27e3adb3102970f13f0dccbefd499d10,d053a3a3853af935adffcfaefd58dfcc0287b2e5,c3591a4283c2758f7e41a99f85606a6f508b5807d7843a379f9c23c56312a030,53f7fbad1011618e3ecf4fd985a1eecd4ea1403a6ada345d8d9222bd135309fd3098650638ea779c83c8a57535473ac0dca655b28e9c685ee58d4ac5016ad9f1
S.P.Y.: Special Project Y,=,S.P.Y.: Special Project Y.,=,spyspecialprojecty,World,1989-09,Konami,Konami,#input:joystick>8:buttons>2 #players:2:coop #genre:shooting>rail>tps:action>runandgun:brawler #arcadeboard:konami #lang:en #mameparent #mamerom:spy,c3948c3be2c768493eac33a044f19842,85b8815090b666487b5f4f70b18bc6b7f95cb48b,308fb33debb3db7eb4db255e863b163144e5ac99668d84b26901d4f3ddba49a6,05f2a03352f46b246d10bc701da0821bb4f25e9bb9b7379f4f5e08574fc9e21aac4c9aac64b15767f1daf503ccbbf950c8173ac2c42c6bacd7172daebb191f60
S.P.Y.: Special Project Y,=,S.P.Y.: Special Project Y.,=,spyspecialprojecty,USA,1989-10,Konami,Konami,#input:joystick>8:buttons>2 #players:2:coop #genre:brawler #arcadeboard:konami #lang:en #mamerom:spy>spyu,c3948c3be2c768493eac33a044f19842,85b8815090b666487b5f4f70b18bc6b7f95cb48b,308fb33debb3db7eb4db255e863b163144e5ac99668d84b26901d4f3ddba49a6,05f2a03352f46b246d10bc701da0821bb4f25e9bb9b7379f4f5e08574fc9e21aac4c9aac64b15767f1daf503ccbbf950c8173ac2c42c6bacd7172daebb191f60
Salamander,沙羅曼蛇 サラマンダ,Salamander,沙羅曼蛇 サラマンダ Salamander,salamander,World,1986-07-04,Konami,Konami,#input:joystick>8:buttons>2 #players:2:coop #genre:shmup>h>v #arcadeboard:konami>gx400 #set:1 #lang:en #mameparent #mamerom:salamand,6cedf97abc26ec1fbeb7fd394ae0a8bc,6cbffdbcad25a4b2bf15435ada5f6b6dd5b9baf5,c1c26b14eef853aef15f430b69f863554a2e6e0796e8dae26911ae0c39b56dd1,854c92e768e74af79f36e553c03207d873bc2d5437ea1f8f7d340cd320a085726eb580ebe5902d8ffe3bfdcdc1b9d187f2cf747204cb8dcd720497f4eff379bc
Salamander,沙羅曼蛇 サラマンダ,Salamander,沙羅曼蛇 サラマンダ Salamander,salamander,World,1986,Konami,Konami,#input:joystick>8:buttons>2 #players:2:coop #genre:shmup>h>v #arcadeboard:konami>gx400 #set:1 #lang:en #mamerom:salamand>salamandj,6cedf97abc26ec1fbeb7fd394ae0a8bc,6cbffdbcad25a4b2bf15435ada5f6b6dd5b9baf5,c1c26b14eef853aef15f430b69f863554a2e6e0796e8dae26911ae0c39b56dd1,854c92e768e74af79f36e553c03207d873bc2d5437ea1f8f7d340cd320a085726eb580ebe5902d8ffe3bfdcdc1b9d187f2cf747204cb8dcd720497f4eff379bc
Salamander,沙羅曼蛇 サラマンダ,Salamander,沙羅曼蛇 サラマンダ Salamander,salamander,Spain,1986,Konami,Tecfri,#input:joystick>8:buttons>2 #players:2:coop #genre:shmup>h>v #arcadeboard:konami>gx400 #lang:en #mamerom:salamand>salamandt,6cedf97abc26ec1fbeb7fd394ae0a8bc,6cbffdbcad25a4b2bf15435ada5f6b6dd5b9baf5,c1c26b14eef853aef15f430b69f863554a2e6e0796e8dae26911ae0c39b56dd1,854c92e768e74af79f36e553c03207d873bc2d5437ea1f8f7d340cd320a085726eb580ebe5902d8ffe3bfdcdc1b9d187f2cf747204cb8dcd720497f4eff379bc
Life Force,Life Force ライブ　フォース,LifeForce,=,salamander,Japan,1987-06,Konami,Konami,#input:joystick>8:buttons>2 #players:2:coop #genre:shmup>h>v #arcadeboard:konami>gx400 #lang:en #mamerom:salamand>lifefrcej,6cedf97abc26ec1fbeb7fd394ae0a8bc,6cbffdbcad25a4b2bf15435ada5f6b6dd5b9baf5,c1c26b14eef853aef15f430b69f863554a2e6e0796e8dae26911ae0c39b56dd1,854c92e768e74af79f36e553c03207d873bc2d5437ea1f8f7d340cd320a085726eb580ebe5902d8ffe3bfdcdc1b9d187f2cf747204cb8dcd720497f4eff379bc
Life Force,=,LifeForce,=,salamander,USA,1986-10,Konami,Konami,#input:joystick>8:buttons>2 #players:2:coop #genre:shmup>h>v #arcadeboard:konami>gx400 #lang:en #mamerom:salamand>lifefrce,6cedf97abc26ec1fbeb7fd394ae0a8bc,6cbffdbcad25a4b2bf15435ada5f6b6dd5b9baf5,c1c26b14eef853aef15f430b69f863554a2e6e0796e8dae26911ae0c39b56dd1,854c92e768e74af79f36e553c03207d873bc2d5437ea1f8f7d340cd320a085726eb580ebe5902d8ffe3bfdcdc1b9d187f2cf747204cb8dcd720497f4eff379bc
Scooter Shooter,=,Scooter Shooter: Ms. vs Mr.,=,scootershooter,Japan,1985,Konami,Konami,#input:joystick>8:buttons>1 #players:2:vs #genre:shmup>h #arcadeboard:konami #search:tate>cw #lang:en #mameparent #mamerom:scotrsht,1c15e278a5996cc67656770e06ec8e94,cb5aa7a961a60df8d124b8eeb8c6c79d06488b37,6717fadcaaf707f52635e9f732eaec826e06fc66764c7e85e7abbcb7d789e468,e26d0fe582113df8b2fd440148ed51b31c84f35b088befdbf7242da6634413943f67a16ee193fa765049233afa9ca8c577184fc71366977c53c46dbb9e69a623
Scooter Shooter: Ms vs Mr,=,Scooter Shooter: Ms. vs Mr.,=,scootershooter,Spain,1985,Konami,Tecri,#input:joystick>8:buttons>1 #players:2:vs #genre:shmup>h #arcadeboard:konami #search:tate>cw #lang:en,,,,
Scramble,=,Scramble,=,scramble,Japan,1981-02,Konami,Leijac,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #lang:en #mameparent #mamerom:scramble,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
Scramble,=,Scramble,=,scramble,USA,1981,Konami,Stern,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #set:1 #lang:en #mamerom:scramble>scrambles,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
Scramble,=,Scramble,=,scramble,USA,1981,Konami,Stern,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #set:2 #lang:en #mamerom:scramble>scrambles2,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
Scramble,=,Scramble,=,scramble,,1981,Konami,,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #lang:en #unlicensed:bootleg #mamerom:scramble>scramblebb,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
Scramble,=,Scramble,=,scramble,,1981,Konami,,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:namco #search:tate>cw #lang:en #unlicensed:bootleg #mamerom:scramble>scramblb,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
Scramble,=,Scramble,=,scramble,,1981,Konami,,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #set:1 #lang:en #unlicensed:bootleg #mamerom:scramble>scramb2,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
Scramble,=,Scramble,=,scramble,,1981,Konami,,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #set:2 #lang:en #unlicensed:bootleg #mamerom:scramble>scramb3,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
Scramble,=,Scramble,=,scramble,Spain,1981,Konami,Centromatic,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #lang:en #unlicensed:bootleg #mamerom:scramble>scramce,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
Scramble,=,Scramble,=,scramble,France,1981,Konami,Karateco,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #lang:fr #unlicensed:bootleg #mamerom:scramble>scramblebf,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
Scramble,=,Scramble,=,scramble,Italy,1981,Konami,Model Racing,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #lang:en #unlicensed:bootleg #mamerom:scramble>scrammr,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
Scramble,=,Scramble,=,scramble,Spain,1981,Konami,Okapi,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #lang:en #unlicensed:bootleg #mamerom:scramble>scrambleo,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
Scramble,=,Scramble,=,scramble,Spain,1981,Konami,Petaco,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #lang:es #unlicensed:bootleg #mamerom:scramble>scrampt,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
Scramble,=,Scramble,=,scramble,Spain,1981,Konami,Reben,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #lang:es #unlicensed:bootleg #mamerom:scramble>scrambler,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
Scramble,=,Scramble,=,scramble,Spain,1981,Konami,Recreativos Franco,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #lang:es #unlicensed:bootleg #mamerom:scramble>scramrf,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
Scramble,=,Scramble,=,scramble,,1981,Konami,,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #lang:en #unlicensed:bootleg #mamerom:scramble>scramblebun,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
Astro Ambush,=,Astro Ambush,=,scramble,,1981,Konami,UCE,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:namco #search:tate>cw #lang:en #unlicensed:bootleg #mamerom:scramble>astroamb,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
Bomber,=,Bomber,=,scramble,United Kingdom,1981,Konami,Alca,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #lang:en #unlicensed:bootleg #mamerom:scramble>bomber,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
Explorer,=,Explorer,=,scramble,Italy,1981,Konami,Sidam,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #lang:en #unlicensed:bootleg #mamerom:scramble>explorer,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
Impacto,=,Impacto,=,scramble,Spain,1981,Konami,Billport,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #lang:es #unlicensed:bootleg #mamerom:scramble>scrambp,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
Kamikaze,=,Kamikaze,=,scramble,Spain,1981,Konami,Euromatic,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #lang:en #unlicensed:bootleg #mamerom:scramble>kamikazesp,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
New Century,=,New Century,=,scramble,Spain,1981,Konami,Petaco,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #lang:en #unlicensed:bootleg #mamerom:scramble>ncentury,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
Offensive,=,Offensive,=,scramble,Spain,1981,Konami,Video Dens,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #lang:es #unlicensed:bootleg #mamerom:scramble>offensiv,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
Scrabble,=,Scrabble,=,scramble,Spain,1981,Konami,Okapi,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #lang:en #unlicensed:bootleg #mamerom:scramble>scrabbleo,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
Sea Invasion,=,Sea Invasion,=,scramble,Japan,1981,Konami,Hoei,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #lang:en #unlicensed:bootleg #mamerom:scramble>seainv,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
Space Mission,=,Space Mission,=,scramble,Spain,1981,Konami,Sonic SA,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #lang:es #unlicensed:bootleg #mamerom:scramble>spcmission,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
Space Trek,=,Space Trek,=,scramble,Spain,1981,Konami,Video Game,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #lang:es #unlicensed:bootleg #mamerom:scramble>spctrek,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
Strafe Bomb,=,Strafe Bomb,=,scramble,USA,1981,Konami,Omni,#input:joystick>8:buttons>2 #players:2:alt #genre:shmup>h #arcadeboard:konami #search:tate>cw #lang:en #unlicensed:bootleg #mamerom:scramble>strfbomb,c512299c5c2d13fb9564b5583f2dba89,b9f393acaeb7a2c31ea3877b9ff5a6e0ad9b7749,d5dbe5e3adbda0c50c33fb4b577131f211d0bafd42e49abda3f659167c7eb85c,dd61b812a8dc91b87297a8399b70d40f1cd985d4adacb905e9e571cd789b4fdbd41c7007a797367b783ce3ce50325ffc66925c100e2de5138b3ce6d56ed41d08
Shao-lin's Road: Shōrinji e no Michi,Shao-lin's Road 少林寺への道,Shao-lin's Road,=,shaolinsroad,Japan,1985-03-23,Konami,Konami,#input:joystick>4:buttons>2 #players:2:alt #genre:action>hackandslash #arcadeboard:konami #search:tate>cw #set:1 #lang:en #mamerom:kicker>shaolins,e3a8d85695bfcf2a98d942c0d77901c2,c2d4e25abb1b685b8b7c03913d44cccc70bfebe5,2f866aa3a74d26b2f32a880b06bbaddef31d3b0450529b041d1af0fa966df0d6,74309513ec1c79bca490932e0ffca2529a884aa57e460cdbad51f133523c52fe1d1d786df45dee7e93065989bfc9e78cc75f7679cb6d4db740b43e7417d04639
Shao-lin's Road,=,Shao-lin's Road,=,shaolinsroad,World,1985,Konami,Konami,#input:joystick>4:buttons>2 #players:2:alt #genre:action>hackandslash #arcadeboard:konami #search:tate>cw #set:2 #lang:en #mamerom:kicker>shaolinb,e3a8d85695bfcf2a98d942c0d77901c2,c2d4e25abb1b685b8b7c03913d44cccc70bfebe5,2f866aa3a74d26b2f32a880b06bbaddef31d3b0450529b041d1af0fa966df0d6,74309513ec1c79bca490932e0ffca2529a884aa57e460cdbad51f133523c52fe1d1d786df45dee7e93065989bfc9e78cc75f7679cb6d4db740b43e7417d04639
Kicker,=,Kicker,=,shaolinsroad,USA,1985-08,Konami,Konami,#input:joystick>4:buttons>2 #players:2:alt #genre:action>hackandslash #arcadeboard:konami #search:tate>cw #lang:en #mameparent #mamerom:kicker,e3a8d85695bfcf2a98d942c0d77901c2,c2d4e25abb1b685b8b7c03913d44cccc70bfebe5,2f866aa3a74d26b2f32a880b06bbaddef31d3b0450529b041d1af0fa966df0d6,74309513ec1c79bca490932e0ffca2529a884aa57e460cdbad51f133523c52fe1d1d786df45dee7e93065989bfc9e78cc75f7679cb6d4db740b43e7417d04639
Shinnyūshain Tooru-kun,新入社員とおるくん,Shinnyūshain Tooru-kun,新入社員とおるくん,shinnyuushaintoorukun,Japan,1984-11-08,Konami,Konami,#input:joystick>4:buttons>2 #players:2:alt #genre:action #arcadeboard:konami #search:tate>ccw #lang:en #mamerom:mikie>mikiej,5e29a31eb260c8a87997c13ef8cd0c73,7dd34b5d63af4c46d491775413dbeb4aa5fb1d2d,d8c1e946bb0de9c1d384c1b2f5ef5b63a8b83ca86f2ef5969c16d136dd601dcb,95d08293c46ec39a7e2f7dde230ce683d76c4d8352e1a8635def50631b16111762276e693b38f7561cc6194705497830acad62f6c88c0ad97bd040a8f0a27755
